household_id,child_id,child_unique_id,child_age,child_gender,ar11,mother_pid14,mother_pidlink,mother_age
2730441,4.0,273044104,2.0,1:Male,2.0,2.0,273044102,35.0
2730500,8.0,273050008,0.0,3:Female,6.0,6.0,273050006,20.0
2730751,3.0,273075103,1.0,3:Female,2.0,2.0,273070006,19.0
2730800,8.0,273080008,2.0,1:Male,9.0,9.0,273084202,36.0
2731051,4.0,273105104,3.0,1:Male,2.0,2.0,273105102,27.0
2731051,5.0,273105105,1.0,3:Female,2.0,2.0,273105102,27.0
2731052,3.0,273105203,4.0,1:Male,2.0,2.0,273100005,26.0
2731100,8.0,273110008,4.0,1:Male,6.0,6.0,273110006,32.0
2731200,7.0,273120007,3.0,3:Female,2.0,2.0,273120002,42.0
2731240,4.0,273124004,3.0,3:Female,2.0,2.0,273120003,25.0
2731300,8.0,273130008,1.0,1:Male,6.0,6.0,273130006,31.0
2731352,4.0,273135204,2.0,1:Male,2.0,2.0,273135202,24.0
2731451,4.0,273145104,1.0,1:Male,2.0,2.0,273140002,32.0
2731500,12.0,273150012,2.0,1:Male,4.0,4.0,273150004,35.0
2731541,4.0,273154104,2.0,1:Male,2.0,2.0,273150006,28.0
2731552,5.0,273155205,3.0,1:Male,2.0,2.0,273150005,30.0
2731642,4.0,273164204,3.0,1:Male,2.0,2.0,273160004,26.0
2731651,3.0,273165103,3.0,1:Male,2.0,2.0,273165102,25.0
2731700,7.0,273170007,0.0,3:Female,8.0,8.0,273170008,16.0
2731931,11.0,273193111,0.0,1:Male,2.0,2.0,273190003,38.0
2731933,5.0,273193305,3.0,1:Male,2.0,2.0,273190011,39.0
2731941,6.0,273194106,3.0,3:Female,2.0,2.0,273190006,30.0
2732000,8.0,273200008,4.0,1:Male,6.0,6.0,273200006,26.0
2732000,9.0,273200009,2.0,3:Female,6.0,6.0,273200006,26.0
2732000,10.0,273200010,0.0,3:Female,6.0,6.0,273200006,26.0
2732200,10.0,273220010,3.0,1:Male,7.0,,,
2732241,6.0,273224106,1.0,3:Female,2.0,2.0,273220008,36.0
2732243,4.0,273224304,1.0,3:Female,1.0,1.0,273220006,28.0
2732453,3.0,273245303,4.0,3:Female,2.0,2.0,273240004,31.0
2732631,5.0,273263105,3.0,1:Male,2.0,2.0,273260007,38.0
2732752,3.0,273275203,4.0,3:Female,2.0,2.0,273270004,21.0
2733031,5.0,273303105,0.0,3:Female,6.0,6.0,273303106,22.0
2733052,2.0,273305202,1.0,3:Female,1.0,1.0,273300007,17.0
2740241,5.0,274024105,3.0,1:Male,2.0,2.0,274020010,34.0
2740242,5.0,274024205,1.0,3:Female,2.0,2.0,274020005,32.0
2740242,6.0,274024206,0.0,3:Female,2.0,2.0,274020005,32.0
2740243,4.0,274024304,4.0,1:Male,3.0,3.0,274024303,26.0
2740243,5.0,274024305,1.0,1:Male,3.0,3.0,274024303,26.0
2740244,4.0,274024404,1.0,3:Female,2.0,2.0,274024402,29.0
2740245,3.0,274024503,3.0,3:Female,1.0,1.0,274020008,27.0
2740251,3.0,274025103,1.0,3:Female,2.0,2.0,274020009,22.0
2740331,8.0,274033108,1.0,1:Male,2.0,2.0,274030004,26.0
2740351,3.0,274035103,2.0,3:Female,2.0,2.0,274030006,18.0
2740900,7.0,274090007,3.0,1:Male,4.0,4.0,274160003,40.0
2741100,10.0,274110010,4.0,3:Female,3.0,3.0,274110003,43.0
2741251,3.0,274125103,1.0,1:Male,2.0,2.0,274125102,18.0
2741252,3.0,274125203,1.0,1:Male,2.0,2.0,274125202,18.0
2741300,6.0,274130006,0.0,3:Female,5.0,5.0,274130005,23.0
2741400,9.0,274140009,2.0,3:Female,10.0,10.0,274140010,31.0
2741542,4.0,274154204,4.0,1:Male,1.0,1.0,274150006,27.0
2741600,8.0,274160008,2.0,3:Female,10.0,10.0,274160010,21.0
2741600,9.0,274160009,0.0,1:Male,10.0,10.0,274160010,21.0
2741642,4.0,274164204,3.0,1:Male,1.0,1.0,274160006,30.0
2741751,3.0,274175103,3.0,3:Female,2.0,2.0,274170003,26.0
2741751,4.0,274175104,1.0,3:Female,2.0,2.0,274170003,26.0
2741752,3.0,274175203,4.0,3:Female,2.0,2.0,274175202,23.0
2741752,4.0,274175204,1.0,1:Male,2.0,2.0,274175202,23.0
2742000,10.0,274200010,1.0,1:Male,8.0,8.0,274200008,32.0
2742211,2.0,274221102,2.0,1:Male,1.0,1.0,274220004,35.0
2742451,3.0,274245103,4.0,3:Female,2.0,2.0,274245102,33.0
2742451,4.0,274245104,1.0,3:Female,2.0,2.0,274245102,33.0
2742452,3.0,274245203,4.0,3:Female,2.0,2.0,274245202,23.0
2742452,4.0,274245204,3.0,1:Male,2.0,2.0,274245202,23.0
2750200,11.0,275020011,0.0,1:Male,7.0,7.0,275020007,30.0
2750451,3.0,275045103,3.0,1:Male,2.0,2.0,275040003,32.0
2750451,4.0,275045104,0.0,3:Female,2.0,2.0,275040003,32.0
2750850,3.0,275085003,1.0,3:Female,2.0,2.0,275080006,29.0
2750850,4.0,275085004,0.0,3:Female,2.0,2.0,275080006,29.0
2750931,8.0,275093108,1.0,1:Male,4.0,4.0,275090005,32.0
2750942,4.0,275094204,1.0,1:Male,2.0,2.0,275090009,32.0
2751100,11.0,275110011,0.0,3:Female,9.0,9.0,275110009,25.0
2751300,7.0,275130007,0.0,3:Female,2.0,2.0,275130002,42.0
2751300,9.0,275130009,0.0,1:Male,8.0,8.0,275130008,20.0
2751351,8.0,275135108,0.0,1:Male,6.0,6.0,275130003,18.0
2751400,11.0,275140011,4.0,1:Male,9.0,9.0,275140009,27.0
2751431,6.0,275143106,3.0,1:Male,2.0,2.0,275140004,37.0
2751431,7.0,275143107,3.0,3:Female,2.0,2.0,275140004,37.0
2751751,3.0,275175103,2.0,3:Female,2.0,2.0,275170004,33.0
2751841,3.0,275184103,1.0,1:Male,2.0,2.0,275184102,24.0
2751853,2.0,275185302,2.0,1:Male,1.0,1.0,275180010,19.0
2751931,5.0,275193105,1.0,1:Male,2.0,2.0,275193102,34.0
2752051,4.0,275205104,1.0,3:Female,2.0,2.0,275200003,26.0
2752052,3.0,275205203,1.0,1:Male,2.0,2.0,275200004,24.0
2752053,3.0,275205303,3.0,3:Female,2.0,2.0,275200005,21.0
2760141,5.0,276014105,3.0,1:Male,2.0,2.0,276014102,41.0
2760142,4.0,276014204,2.0,3:Female,2.0,2.0,276014202,27.0
2760151,2.0,276015102,2.0,3:Female,1.0,1.0,276010009,29.0
2760231,5.0,276023105,4.0,1:Male,2.0,2.0,276020010,34.0
2760241,4.0,276024104,4.0,1:Male,2.0,2.0,276024102,26.0
2760251,2.0,276025102,2.0,1:Male,3.0,3.0,276025103,23.0
2760451,3.0,276045103,2.0,3:Female,2.0,2.0,276045102,27.0
2760541,4.0,276054104,3.0,1:Male,2.0,2.0,276054102,34.0
2760551,5.0,276055105,1.0,1:Male,2.0,2.0,276050005,28.0
2760700,8.0,276070008,4.0,1:Male,4.0,4.0,276070004,36.0
2760700,9.0,276070009,1.0,3:Female,4.0,4.0,276070004,36.0
2760811,9.0,276081109,3.0,1:Male,5.0,5.0,276080004,33.0
2760842,2.0,276084202,3.0,1:Male,1.0,1.0,276080006,28.0
2760900,11.0,276090011,4.0,3:Female,5.0,5.0,276090005,34.0
2760900,12.0,276090012,1.0,1:Male,5.0,5.0,276090005,34.0
2760900,13.0,276090013,0.0,1:Male,5.0,5.0,276090005,34.0
2760951,4.0,276095104,2.0,3:Female,1.0,1.0,276090006,29.0
2761041,4.0,276104104,3.0,1:Male,2.0,2.0,276104102,32.0
2761100,12.0,276110012,4.0,3:Female,6.0,6.0,276110006,22.0
2761111,8.0,276111108,1.0,1:Male,6.0,,,
2761153,3.0,276115303,4.0,3:Female,2.0,2.0,276110009,24.0
2761251,4.0,276125104,2.0,3:Female,2.0,2.0,276120004,30.0
2761351,3.0,276135103,2.0,1:Male,1.0,1.0,276130003,27.0
2761411,10.0,276141110,3.0,3:Female,6.0,6.0,276140004,33.0
2761411,11.0,276141111,1.0,3:Female,6.0,6.0,276140004,33.0
2761431,3.0,276143103,2.0,1:Male,2.0,2.0,276140005,24.0
2761431,4.0,276143104,0.0,1:Male,2.0,2.0,276140005,24.0
2761541,5.0,276154105,4.0,1:Male,2.0,2.0,276154102,35.0
2761543,5.0,276154305,3.0,1:Male,2.0,2.0,276150005,32.0
2761551,4.0,276155104,1.0,1:Male,2.0,2.0,276150009,41.0
2761731,5.0,276173105,0.0,3:Female,2.0,2.0,276173102,37.0
2761751,3.0,276175103,2.0,1:Male,2.0,2.0,276175102,29.0
2761800,10.0,276180010,3.0,1:Male,7.0,7.0,276180007,35.0
2761800,11.0,276180011,0.0,3:Female,7.0,7.0,276180007,35.0
2761900,12.0,276190012,2.0,1:Male,2.0,2.0,276190002,40.0
2762041,4.0,276204104,4.0,1:Male,2.0,2.0,276010007,34.0
2762041,5.0,276204105,0.0,3:Female,2.0,2.0,276010007,34.0
2770100,7.0,277010007,4.0,1:Male,5.0,5.0,277010005,21.0
2770151,3.0,277015103,3.0,1:Male,2.0,2.0,277010004,22.0
2770151,4.0,277015104,3.0,3:Female,2.0,2.0,277010004,22.0
2770251,3.0,277025103,1.0,1:Male,2.0,2.0,277020006,19.0
2770341,4.0,277034104,1.0,1:Male,2.0,2.0,277030004,27.0
2770500,10.0,277050010,0.0,3:Female,8.0,8.0,277050008,18.0
2770500,11.0,277050011,1.0,3:Female,9.0,9.0,277050009,26.0
2770551,3.0,277055103,1.0,1:Male,2.0,2.0,277050005,24.0
2770651,2.0,277065102,2.0,3:Female,1.0,1.0,277060004,22.0
2770700,15.0,277070015,4.0,1:Male,12.0,12.0,277070012,32.0
2770700,16.0,277070016,1.0,3:Female,12.0,12.0,277070012,32.0
2770752,3.0,277075203,4.0,1:Male,2.0,2.0,277075202,31.0
2770752,4.0,277075204,0.0,3:Female,2.0,2.0,277075202,31.0
2770831,6.0,277083106,0.0,1:Male,2.0,2.0,277083102,36.0
2770900,11.0,277090011,2.0,3:Female,10.0,10.0,277090010,23.0
2770951,5.0,277095105,1.0,3:Female,3.0,3.0,277090005,27.0
2771252,6.0,277125206,2.0,3:Female,2.0,2.0,277120003,37.0
2771253,3.0,277125303,3.0,1:Male,1.0,1.0,277120011,32.0
2771321,5.0,277132105,3.0,1:Male,2.0,2.0,277130005,35.0
2771400,18.0,277140018,0.0,3:Female,16.0,16.0,277140016,28.0
2771431,6.0,277143106,2.0,1:Male,2.0,2.0,277143102,41.0
2771441,6.0,277144106,0.0,1:Male,2.0,2.0,277144102,39.0
2771442,5.0,277144205,2.0,1:Male,3.0,3.0,277140014,26.0
2771651,4.0,277165104,4.0,3:Female,2.0,2.0,277160003,27.0
2771800,9.0,277180009,4.0,3:Female,7.0,7.0,277180007,33.0
2771900,7.0,277190007,1.0,3:Female,2.0,2.0,277190002,35.0
2771951,2.0,277195102,3.0,3:Female,1.0,1.0,277190003,21.0
2771952,3.0,277195203,3.0,1:Male,2.0,2.0,277190004,18.0
2780131,5.0,278013105,0.0,1:Male,2.0,2.0,278013102,31.0
2780200,14.0,278020014,0.0,3:Female,6.0,6.0,278020006,35.0
2780242,5.0,278024205,4.0,3:Female,1.0,1.0,278020005,39.0
2780251,3.0,278025103,2.0,3:Female,2.0,2.0,278025102,27.0
2780252,3.0,278025203,3.0,3:Female,2.0,2.0,278025202,29.0
2780351,3.0,278035103,4.0,3:Female,2.0,2.0,278035102,30.0
2780351,4.0,278035104,0.0,1:Male,2.0,2.0,278035102,30.0
2780352,3.0,278035203,1.0,3:Female,2.0,2.0,278030006,37.0
2780632,7.0,278063207,2.0,3:Female,3.0,3.0,278060010,19.0
2780651,5.0,278065105,4.0,1:Male,2.0,2.0,278065102,34.0
2780652,3.0,278065203,4.0,1:Male,2.0,2.0,278065202,30.0
2780652,4.0,278065204,1.0,1:Male,2.0,2.0,278065202,30.0
2780653,2.0,278065302,4.0,3:Female,1.0,1.0,278060015,29.0
2780653,3.0,278065303,2.0,3:Female,1.0,1.0,278060015,29.0
2780841,2.0,278084102,3.0,3:Female,1.0,1.0,278080003,27.0
2781541,6.0,278154106,4.0,1:Male,2.0,,,
2781600,6.0,278160006,4.0,3:Female,3.0,3.0,278160003,42.0
2781851,5.0,278185105,1.0,3:Female,4.0,4.0,278180003,18.0
2790300,11.0,279030011,1.0,3:Female,9.0,9.0,279030009,31.0
2790332,6.0,279033206,1.0,3:Female,5.0,5.0,279033205,22.0
2790351,3.0,279035103,4.0,3:Female,2.0,2.0,279030006,32.0
2790400,7.0,279040007,3.0,1:Male,6.0,6.0,279040006,21.0
2790431,5.0,279043105,3.0,1:Male,2.0,2.0,279040004,37.0
2790551,3.0,279055103,0.0,3:Female,2.0,2.0,279050003,28.0
2790552,3.0,279055203,4.0,1:Male,2.0,2.0,279050004,23.0
2790553,3.0,279055303,2.0,1:Male,2.0,2.0,279050005,22.0
2790600,7.0,279060007,0.0,3:Female,6.0,6.0,279060006,31.0
2790921,4.0,279092104,4.0,1:Male,2.0,2.0,279090006,23.0
2791051,3.0,279105103,1.0,1:Male,2.0,2.0,279105102,27.0
2791100,9.0,279110009,3.0,3:Female,51:Did not live in this household,,,
2791141,4.0,279114104,1.0,1:Male,1.0,1.0,279110003,37.0
2791142,4.0,279114204,4.0,1:Male,2.0,2.0,279114202,31.0
2791151,3.0,279115103,4.0,3:Female,2.0,2.0,279110006,30.0
2791152,3.0,279115203,0.0,1:Male,2.0,2.0,279110007,28.0
2791211,6.0,279121106,0.0,1:Male,4.0,4.0,279121104,18.0
2791251,3.0,279125103,1.0,1:Male,2.0,2.0,279120005,30.0
2791300,13.0,279130013,3.0,3:Female,12.0,12.0,279130012,23.0
2791352,3.0,279135203,4.0,1:Male,2.0,2.0,279130005,30.0
2791400,6.0,279140006,3.0,3:Female,3.0,3.0,279140003,36.0
2791500,10.0,279150010,2.0,3:Female,8.0,8.0,279150008,28.0
2791522,8.0,279152208,2.0,3:Female,2.0,2.0,279150003,40.0
2791551,3.0,279155103,0.0,3:Female,2.0,2.0,279150006,19.0
2791611,6.0,279161106,0.0,1:Male,2.0,2.0,279160004,37.0
2791651,4.0,279165104,1.0,1:Male,2.0,2.0,279165102,31.0
2791653,3.0,279165303,4.0,3:Female,2.0,2.0,279165302,37.0
2791653,4.0,279165304,2.0,1:Male,2.0,2.0,279165302,37.0
2791731,6.0,279173106,1.0,1:Male,3.0,3.0,279173103,33.0
2791741,4.0,279174104,4.0,3:Female,2.0,2.0,279170003,29.0
2791921,4.0,279192104,4.0,3:Female,2.0,2.0,279190004,32.0
2791951,3.0,279195103,3.0,1:Male,2.0,2.0,279190005,23.0
2792000,11.0,279200011,4.0,1:Male,10.0,10.0,279200010,28.0
2792000,12.0,279200012,0.0,1:Male,10.0,10.0,279200010,28.0
2792041,4.0,279204104,4.0,1:Male,2.0,2.0,279200006,26.0
2792151,3.0,279215103,3.0,1:Male,2.0,2.0,279210004,24.0
2792351,3.0,279235103,4.0,1:Male,2.0,2.0,279230003,28.0
2792431,6.0,279243106,4.0,3:Female,2.0,2.0,279240003,36.0
2792451,3.0,279245103,4.0,1:Male,2.0,2.0,279240006,25.0
2792600,10.0,279260010,3.0,1:Male,9.0,9.0,279260009,29.0
2792651,3.0,279265103,2.0,3:Female,2.0,2.0,279265102,20.0
2792700,7.0,279270007,0.0,1:Male,6.0,6.0,279270006,27.0
2792852,3.0,279285203,4.0,1:Male,2.0,2.0,279280005,25.0
2792853,3.0,279285303,1.0,3:Female,2.0,2.0,279280007,18.0
2792951,3.0,279295103,0.0,1:Male,2.0,2.0,279295102,34.0
2792952,4.0,279295204,0.0,1:Male,2.0,2.0,279290005,27.0
2792953,3.0,279295303,2.0,1:Male,2.0,2.0,279290006,17.0
2800152,3.0,280015203,3.0,1:Male,2.0,2.0,280030007,25.0
2800153,3.0,280015303,0.0,1:Male,2.0,2.0,280015302,22.0
2800251,3.0,280025103,4.0,1:Male,2.0,2.0,280025102,23.0
2800252,3.0,280025203,0.0,3:Female,2.0,2.0,280020008,18.0
2800341,4.0,280034104,2.0,3:Female,2.0,2.0,280210005,37.0
2800342,4.0,280034204,0.0,3:Female,2.0,2.0,280120005,31.0
2800551,3.0,280055103,2.0,3:Female,2.0,2.0,280055102,21.0
2800800,7.0,280080007,1.0,1:Male,3.0,3.0,280080003,30.0
2800941,4.0,280094104,2.0,3:Female,2.0,2.0,280094102,32.0
2800952,4.0,280095204,0.0,1:Male,2.0,2.0,280095202,28.0
2800953,2.0,280095302,1.0,3:Female,1.0,1.0,280090007,27.0
2801132,5.0,280113205,2.0,1:Male,2.0,2.0,280110005,33.0
2801151,3.0,280115103,3.0,3:Female,2.0,2.0,280115102,25.0
2801231,4.0,280123104,4.0,1:Male,2.0,2.0,280123102,38.0
2801400,11.0,280140011,1.0,1:Male,8.0,8.0,280140008,32.0
2801500,13.0,280150013,0.0,1:Male,4.0,4.0,280150004,41.0
2801631,5.0,280163105,1.0,1:Male,2.0,2.0,280160003,36.0
2801741,4.0,280174104,3.0,1:Male,2.0,2.0,280174102,32.0
2801751,3.0,280175103,2.0,1:Male,2.0,2.0,280175102,33.0
2801941,5.0,280194105,2.0,3:Female,2.0,2.0,280190002,41.0
2802000,12.0,280200012,0.0,3:Female,8.0,8.0,280200008,32.0
2802041,5.0,280204105,2.0,1:Male,2.0,2.0,280200004,32.0
2802052,3.0,280205203,3.0,1:Male,2.0,2.0,280200005,29.0
2802151,3.0,280215103,2.0,1:Male,2.0,2.0,280210006,30.0
2802200,14.0,280220014,4.0,1:Male,11.0,11.0,280224202,30.0
2802241,4.0,280224104,1.0,3:Female,2.0,2.0,280224102,33.0
2802352,3.0,280235203,3.0,3:Female,2.0,2.0,280230005,27.0
2802432,6.0,280243206,2.0,1:Male,2.0,2.0,280240004,32.0
2802451,3.0,280245103,2.0,3:Female,2.0,2.0,280245102,22.0
2802452,3.0,280245203,0.0,1:Male,2.0,2.0,280240006,23.0
2802831,7.0,280283107,2.0,3:Female,2.0,2.0,280280005,39.0
2802941,4.0,280294104,4.0,1:Male,2.0,2.0,280294102,32.0
2803031,5.0,280303105,0.0,1:Male,2.0,2.0,280300003,39.0
2803051,3.0,280305103,4.0,3:Female,2.0,2.0,280305102,24.0
2803052,3.0,280305203,1.0,3:Female,2.0,2.0,280305202,23.0
2810111,7.0,281011107,2.0,1:Male,2.0,2.0,281011102,46.0
2810151,4.0,281015104,3.0,3:Female,2.0,2.0,281015102,32.0
2810200,9.0,281020009,0.0,3:Female,8.0,8.0,281020008,25.0
2810231,8.0,281023108,0.0,3:Female,1.0,1.0,281020002,34.0
2810321,8.0,281032108,3.0,1:Male,2.0,2.0,281030004,39.0
2810351,6.0,281035106,4.0,1:Male,4.0,4.0,281030007,30.0
2810351,7.0,281035107,2.0,3:Female,4.0,4.0,281030007,30.0
2810400,10.0,281040010,1.0,1:Male,6.0,6.0,281040006,21.0
2810400,11.0,281040011,3.0,3:Female,4.0,4.0,281040004,28.0
2810451,3.0,281045103,1.0,3:Female,2.0,2.0,281040005,25.0
2810652,4.0,281065204,3.0,3:Female,2.0,2.0,281060003,24.0
2810652,5.0,281065205,1.0,1:Male,2.0,2.0,281060003,24.0
2811100,6.0,281110006,4.0,3:Female,5.0,5.0,281114102,28.0
2811252,3.0,281125203,0.0,3:Female,2.0,2.0,281120004,29.0
2811300,9.0,281130009,4.0,1:Male,11.0,11.0,281130011,21.0
2811300,10.0,281130010,1.0,3:Female,12.0,12.0,281130012,24.0
2811441,4.0,281144104,4.0,1:Male,2.0,2.0,281144102,30.0
2811451,3.0,281145103,1.0,3:Female,2.0,2.0,281145102,24.0
2811741,4.0,281174104,3.0,1:Male,2.0,2.0,281170006,29.0
2811751,3.0,281175103,0.0,1:Male,2.0,2.0,281170007,27.0
2820151,5.0,282015105,1.0,3:Female,2.0,2.0,282015102,39.0
2820153,3.0,282015303,1.0,1:Male,2.0,2.0,282015302,28.0
2820155,2.0,282015502,2.0,3:Female,1.0,1.0,282010007,25.0
2820341,3.0,282034103,3.0,1:Male,1.0,1.0,282030004,36.0
2820342,4.0,282034204,0.0,1:Male,2.0,2.0,282030006,30.0
2820351,3.0,282035103,2.0,3:Female,2.0,2.0,282030007,27.0
2820352,3.0,282035203,0.0,3:Female,1.0,1.0,282030009,31.0
2820400,16.0,282040016,3.0,1:Male,51:Did not live in this household,,,
2820400,17.0,282040017,0.0,1:Male,18.0,18.0,282040018,22.0
2820751,3.0,282075103,4.0,1:Male,2.0,2.0,282070006,26.0
2820900,14.0,282090014,4.0,1:Male,13.0,13.0,282090013,28.0
2820953,3.0,282095303,0.0,1:Male,2.0,2.0,282095302,21.0
2821011,7.0,282101107,4.0,1:Male,3.0,3.0,282101103,23.0
2821011,8.0,282101108,0.0,3:Female,3.0,3.0,282101103,23.0
2821051,4.0,282105104,2.0,3:Female,2.0,2.0,282105102,39.0
2821051,5.0,282105105,0.0,3:Female,2.0,2.0,282105102,39.0
2821052,3.0,282105203,0.0,3:Female,2.0,2.0,282100006,19.0
2821100,13.0,282110013,4.0,3:Female,51:Did not live in this household,,,
2821151,3.0,282115103,0.0,3:Female,2.0,2.0,282110007,20.0
2821241,5.0,282124105,1.0,1:Male,4.0,4.0,282124104,23.0
2821341,3.0,282134103,4.0,1:Male,1.0,1.0,282130003,37.0
2821400,9.0,282140009,0.0,1:Male,3.0,3.0,282140003,27.0
2821500,9.0,282150009,1.0,1:Male,5.0,5.0,282150005,23.0
2821541,4.0,282154104,4.0,1:Male,3.0,3.0,282090008,23.0
2821600,9.0,282160009,3.0,1:Male,2.0,2.0,282160002,43.0
2821700,9.0,282170009,0.0,3:Female,11.0,11.0,282170011,25.0
2821700,10.0,282170010,0.0,3:Female,11.0,11.0,282170011,25.0
2822400,9.0,282240009,1.0,1:Male,5.0,,,
2822700,10.0,282270010,4.0,3:Female,51:Did not live in this household,,,
2822732,3.0,282273203,3.0,1:Male,1.0,1.0,282270004,34.0
2824100,6.0,282410006,1.0,1:Male,2.0,2.0,282410002,23.0
2830151,3.0,283015103,4.0,1:Male,2.0,2.0,283015102,37.0
2830231,5.0,283023105,1.0,3:Female,2.0,2.0,283020005,35.0
2830241,4.0,283024104,4.0,1:Male,2.0,2.0,283024102,34.0
2830241,5.0,283024105,0.0,3:Female,2.0,2.0,283024102,34.0
2830341,4.0,283034104,0.0,1:Male,2.0,2.0,283034102,29.0
2830342,4.0,283034204,0.0,1:Male,2.0,2.0,283034202,32.0
2830400,6.0,283040006,2.0,1:Male,5.0,5.0,283040005,23.0
2830531,6.0,283053106,1.0,3:Female,2.0,2.0,283053102,40.0
2830532,6.0,283053206,3.0,3:Female,2.0,2.0,283053202,34.0
2830551,4.0,283055104,2.0,1:Male,2.0,2.0,283050005,31.0
2830552,3.0,283055203,1.0,1:Male,2.0,2.0,283050008,27.0
2830851,3.0,283085103,1.0,1:Male,2.0,2.0,283080003,28.0
2831100,10.0,283110010,1.0,1:Male,8.0,8.0,283110008,29.0
2831141,4.0,283114104,2.0,3:Female,2.0,2.0,283110004,27.0
2831151,3.0,283115103,2.0,1:Male,2.0,2.0,283110005,25.0
2831441,4.0,283144104,1.0,1:Male,2.0,2.0,283140006,27.0
2831451,3.0,283145103,4.0,1:Male,2.0,2.0,283145102,30.0
2831451,4.0,283145104,0.0,1:Male,2.0,2.0,283145102,30.0
2831651,3.0,283165103,3.0,3:Female,2.0,2.0,283165102,27.0
2831731,5.0,283173105,2.0,1:Male,2.0,2.0,283173102,35.0
2831741,5.0,283174105,2.0,3:Female,2.0,2.0,283174102,32.0
2831742,4.0,283174204,3.0,3:Female,2.0,2.0,283174202,40.0
2831744,4.0,283174404,3.0,3:Female,2.0,2.0,283174402,31.0
2831800,5.0,283180005,2.0,1:Male,3.0,3.0,283180003,26.0
2831800,6.0,283180006,2.0,1:Male,3.0,3.0,283180003,26.0
2831900,9.0,283190009,2.0,3:Female,8.0,8.0,283190008,24.0
2831941,5.0,283194105,3.0,1:Male,2.0,2.0,283190006,36.0
2832151,2.0,283215102,2.0,1:Male,1.0,1.0,283210004,29.0
2832200,9.0,283220009,2.0,1:Male,8.0,8.0,283220008,20.0
2832300,5.0,283230005,2.0,1:Male,3.0,3.0,283230003,42.0
2832311,5.0,283231105,1.0,3:Female,2.0,2.0,283231102,38.0
2832351,3.0,283235103,3.0,1:Male,2.0,2.0,283230004,28.0
2832351,4.0,283235104,0.0,3:Female,2.0,2.0,283230004,28.0
2832421,6.0,283242106,0.0,3:Female,1.0,1.0,283240004,37.0
2832551,4.0,283255104,3.0,1:Male,2.0,2.0,283250007,31.0
2832552,2.0,283255202,1.0,1:Male,1.0,1.0,283250004,28.0
2832651,2.0,283265102,3.0,3:Female,1.0,1.0,283260002,25.0
2832900,8.0,283290008,2.0,1:Male,2.0,2.0,283290002,44.0
2832951,3.0,283295103,0.0,3:Female,2.0,2.0,283290005,16.0
2833000,11.0,283300011,1.0,1:Male,10.0,10.0,283300010,20.0
2833031,7.0,283303107,4.0,3:Female,2.0,2.0,283300004,36.0
2833051,3.0,283305103,1.0,1:Male,2.0,2.0,283300005,31.0
2833053,3.0,283305303,0.0,1:Male,2.0,2.0,283300008,23.0
2840100,9.0,284010009,1.0,3:Female,8.0,8.0,284010008,24.0
2840152,3.0,284015203,2.0,1:Male,2.0,2.0,284015202,23.0
2840300,13.0,284030013,1.0,1:Male,12.0,12.0,284030012,22.0
2840341,5.0,284034105,2.0,3:Female,2.0,2.0,284030004,36.0
2840351,3.0,284035103,4.0,3:Female,2.0,2.0,284030005,32.0
2840352,4.0,284035204,4.0,1:Male,2.0,2.0,284030006,31.0
2840353,3.0,284035303,3.0,1:Male,2.0,2.0,284030008,23.0
2840500,12.0,284050012,0.0,1:Male,13.0,13.0,284050013,25.0
2840752,4.0,284075204,0.0,3:Female,2.0,2.0,284070006,21.0
2841100,11.0,284110011,3.0,1:Male,10.0,10.0,284110010,24.0
2841151,4.0,284115104,3.0,3:Female,2.0,2.0,284110009,33.0
2841200,8.0,284120008,0.0,1:Male,5.0,5.0,284120005,32.0
2841341,4.0,284134104,0.0,1:Male,2.0,2.0,284130005,31.0
2841451,4.0,284145104,3.0,3:Female,2.0,2.0,284145102,25.0
2841751,3.0,284175103,4.0,1:Male,2.0,2.0,284170003,35.0
2841751,4.0,284175104,2.0,3:Female,2.0,2.0,284170003,35.0
2842011,8.0,284201108,0.0,1:Male,1.0,1.0,284200003,46.0
2842100,7.0,284210007,0.0,3:Female,8.0,8.0,284210008,31.0
2842342,4.0,284234204,4.0,3:Female,2.0,2.0,284230004,30.0
2842451,3.0,284245103,4.0,3:Female,2.0,2.0,284240004,30.0
2850221,5.0,285022105,0.0,1:Male,2.0,2.0,285020006,34.0
2850500,11.0,285050011,0.0,3:Female,10.0,10.0,285050010,28.0
2850541,4.0,285054104,1.0,1:Male,2.0,2.0,285054102,30.0
2850600,8.0,285060008,0.0,1:Male,4.0,,,
2850831,5.0,285083105,0.0,3:Female,2.0,2.0,285083102,41.0
2851000,13.0,285100013,2.0,3:Female,10.0,10.0,285100010,37.0
2851021,5.0,285102105,0.0,3:Female,2.0,2.0,285100008,34.0
2851041,4.0,285104104,1.0,3:Female,2.0,2.0,285104102,29.0
2851111,7.0,285111107,3.0,3:Female,4.0,4.0,285111104,34.0
2851121,6.0,285112106,2.0,3:Female,2.0,2.0,285110004,38.0
2851241,4.0,285124104,0.0,1:Male,2.0,2.0,285120003,32.0
2851300,9.0,285130009,0.0,3:Female,8.0,8.0,285130008,27.0
2851351,3.0,285135103,4.0,3:Female,2.0,2.0,285130006,29.0
2851400,8.0,285140008,0.0,3:Female,6.0,6.0,285140006,28.0
2851500,6.0,285150006,1.0,3:Female,2.0,2.0,285150002,43.0
